Unit,Bucks,Does,Fawns,Antlerless,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
211,7,3,0,3,9,17,56,66,All Regular Rifle Seasons,  743,  330,44%,40.29880865977781,-107.91969962140058,"  475,697","  210,889",211 All Regular Rifle Seasons,22.9,51.6,https://webmap.onxmaps.com/hunt/map#9.45/40.2988086597778/-107.919699621401,"AE211W1R,AF012O1A,AF012O1M,AF012O1R,AF211W1R,AM012O1A,AM012O1M,AM012O1R"
211,0,0,0,0,0,4,0,19,All Archery Seasons,  743,  330,44%,40.29880865977781,-107.91969962140058,"  475,697","  210,889",211 All Archery Seasons,5.4,12.1,https://webmap.onxmaps.com/hunt/map#9.45/40.2988086597778/-107.919699621401,"AE211W1R,AF012O1A,AF012O1M,AF012O1R,AF211W1R,AM012O1A,AM012O1M,AM012O1R"
211,3,1,0,1,4,8,50,18,All Muzzleloader Seasons,  743,  330,44%,40.29880865977781,-107.91969962140058,"  475,697","  210,889",211 All Muzzleloader Seasons,10.8,24.3,https://webmap.onxmaps.com/hunt/map#9.45/40.2988086597778/-107.919699621401,"AE211W1R,AF012O1A,AF012O1M,AF012O1R,AF211W1R,AM012O1A,AM012O1M,AM012O1R"
211,1,1,0,1,2,2,100,4,All Ranching for Wildlife Seasons,  743,  330,44%,40.29880865977781,-107.91969962140058,"  475,697","  210,889",211 All Ranching for Wildlife Seasons,2.7,6.1,https://webmap.onxmaps.com/hunt/map#9.45/40.2988086597778/-107.919699621401,"AE211W1R,AF012O1A,AF012O1M,AF012O1R,AF211W1R,AM012O1A,AM012O1M,AM012O1R"
214,9,0,0,0,9,11,82,22,All manners of take,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All manners of take,27.4,122.4,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
214,9,0,0,0,9,9,100,19,All Rifle Seasons,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Rifle Seasons,22.4,100.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
214,3,0,0,0,3,3,100,3,All Regular Rifle Seasons,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Regular Rifle Seasons,7.5,33.4,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
214,0,0,0,0,0,2,0,3,All Archery Seasons,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Archery Seasons,5,22.3,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
214,2,0,0,0,2,2,100,2,All Private Land Only Seasons,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Private Land Only Seasons,5,22.3,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
214,6,0,0,0,6,6,100,16,All Ranching for Wildlife Seasons,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Ranching for Wildlife Seasons,15,66.8,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
231,0,0,0,0,0,1,0,2,All manners of take,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All manners of take,3.3,5.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"AE000U1A,AF015O1R,AM015O1R"
231,0,0,0,0,0,1,0,2,All Rifle Seasons,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Rifle Seasons,3.3,5.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"AE000U1A,AF015O1R,AM015O1R"
231,0,0,0,0,0,1,0,2,All Regular Rifle Seasons,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Regular Rifle Seasons,3.3,5.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"AE000U1A,AF015O1R,AM015O1R"
301,37,0,0,0,37,58,63,191,All manners of take,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All manners of take,90.5,707.2,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM003O1M,AM003O1R,AM003P5R,AM003W1R,AM004W1R,AM214W2R,AM301W1R,AM301W2R,AM441W1R"
301,31,0,0,0,31,49,63,119,All Rifle Seasons,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Rifle Seasons,76.4,597.4,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM003O1M,AM003O1R,AM003P5R,AM003W1R,AM004W1R,AM214W2R,AM301W1R,AM301W2R,AM441W1R"
301,22,0,0,0,22,38,57,94,All Regular Rifle Seasons,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Regular Rifle Seasons,59.3,463.3,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM003O1M,AM003O1R,AM003P5R,AM003W1R,AM004W1R,AM214W2R,AM301W1R,AM301W2R,AM441W1R"
301,2,0,0,0,2,5,33,64,All Archery Seasons,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Archery Seasons,7.8,61,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM003O1M,AM003O1R,AM003P5R,AM003W1R,AM004W1R,AM214W2R,AM301W1R,AM301W2R,AM441W1R"
301,4,0,0,0,4,4,100,7,All Muzzleloader Seasons,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Muzzleloader Seasons,6.2,48.8,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM003O1M,AM003O1R,AM003P5R,AM003W1R,AM004W1R,AM214W2R,AM301W1R,AM301W2R,AM441W1R"
301,17,0,0,0,17,23,73,47,All Private Land Only Seasons,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Private Land Only Seasons,35.9,280.4,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM003O1M,AM003O1R,AM003P5R,AM003W1R,AM004W1R,AM214W2R,AM301W1R,AM301W2R,AM441W1R"
301,9,0,0,0,9,11,82,25,All Ranching for Wildlife Seasons,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Ranching for Wildlife Seasons,17.2,134.1,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM003O1M,AM003O1R,AM003P5R,AM003W1R,AM004W1R,AM214W2R,AM301W1R,AM301W2R,AM441W1R"
361,NA,NA,NA,NA,NA,NA,NA,NA,NA,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,AE000U1A
371,NA,NA,NA,NA,NA,NA,NA,NA,NA,  291,  248,85%,39.702539987136355,-106.20568203677156,"  185,963","  158,930",371 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.7025399871364/-106.205682036772,AE000U1A
391,NA,NA,NA,NA,NA,NA,NA,NA,NA,  469,    0,0%,39.646451005006845,-105.12047734364964,"  300,237",        0,391 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.6464510050068/-105.12047734365,NA
411,NA,NA,NA,NA,NA,NA,NA,NA,NA,  379,  234,62%,38.87365272060588,-108.0833378127964,"  242,806","  149,962",411 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.8736527206059/-108.083337812796,NA
421,NA,NA,NA,NA,NA,NA,NA,NA,NA,  902,  593,66%,39.20112330396951,-107.87448947538192,"  576,978","  379,600",421 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.2011233039695/-107.874489475382,AE000U1A
441,27,0,0,0,27,40,68,129,All manners of take,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All manners of take,118.6,421.1,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
441,22,0,0,0,22,26,85,61,All Rifle Seasons,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Rifle Seasons,77.1,273.7,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
441,7,0,0,0,7,11,64,38,All Regular Rifle Seasons,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Regular Rifle Seasons,32.6,115.8,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
441,1,0,0,0,1,6,17,46,All Archery Seasons,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Archery Seasons,17.8,63.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
441,4,0,0,0,4,8,50,22,All Muzzleloader Seasons,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Muzzleloader Seasons,23.7,84.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
441,2,0,0,0,2,2,100,14,All Private Land Only Seasons,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Private Land Only Seasons,5.9,21.1,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
441,15,0,0,0,15,15,100,23,All Ranching for Wildlife Seasons,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Ranching for Wildlife Seasons,44.5,157.9,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1M,AM214O1R,AM214P5R,AM214W2R,AM441W1R"
444,NA,NA,NA,NA,NA,NA,NA,NA,NA,  622,  409,66%,39.44359782244991,-106.94552266255688,"  398,337","  262,028",444 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.4435978224499/-106.945522662557,AE000U1A
461,NA,NA,NA,NA,NA,NA,NA,NA,NA,  241,   17,7%,39.47130746684391,-105.25538844112748,"  154,259","   10,863",461 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.4713074668439/-105.255388441127,AE000U1A
471,NA,NA,NA,NA,NA,NA,NA,NA,NA,  173,  155,90%,39.081094095283945,-106.7247845557572,"  110,661","   99,103",471 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.0810940952839/-106.724784555757,AE000U1A
481,7,6,0,6,13,29,46,148,All manners of take,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All manners of take,62.2,77.9,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
481,4,2,0,2,6,7,82,13,All Rifle Seasons,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All Rifle Seasons,15,18.8,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
481,4,2,0,2,6,7,82,13,All Regular Rifle Seasons,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All Regular Rifle Seasons,15,18.8,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
481,1,2,0,2,3,15,21,115,All Archery Seasons,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All Archery Seasons,32.2,40.3,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
481,2,3,0,3,4,7,63,19,All Muzzleloader Seasons,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All Muzzleloader Seasons,15,18.8,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
500,2,0,0,0,2,19,12,104,All manners of take,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All manners of take,70,102.3,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AF049O1A,AF049O1M,AF049O1R,AM049O1A,AM049O1M,AM049O1R"
500,0,0,0,0,0,6,0,17,All Rifle Seasons,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All Rifle Seasons,22.1,32.3,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AF049O1A,AF049O1M,AF049O1R,AM049O1A,AM049O1M,AM049O1R"
500,0,0,0,0,0,6,0,17,All Regular Rifle Seasons,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All Regular Rifle Seasons,22.1,32.3,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AF049O1A,AF049O1M,AF049O1R,AM049O1A,AM049O1M,AM049O1R"
500,0,0,0,0,0,8,0,79,All Archery Seasons,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All Archery Seasons,29.5,43.1,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AF049O1A,AF049O1M,AF049O1R,AM049O1A,AM049O1M,AM049O1R"
500,2,0,0,0,2,5,48,9,All Muzzleloader Seasons,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All Muzzleloader Seasons,18.4,26.9,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AF049O1A,AF049O1M,AF049O1R,AM049O1A,AM049O1M,AM049O1R"
501,3,1,0,1,4,9,44,22,All manners of take,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All manners of take,10.7,12,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AF049O1M,AF049O1R,AM049O1M,AM049O1R"
501,2,1,0,1,3,3,100,3,All Rifle Seasons,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All Rifle Seasons,3.6,4,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AF049O1M,AF049O1R,AM049O1M,AM049O1R"
501,2,1,0,1,3,3,100,3,All Regular Rifle Seasons,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All Regular Rifle Seasons,3.6,4,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AF049O1M,AF049O1R,AM049O1M,AM049O1R"
501,1,0,0,0,1,5,22,18,All Archery Seasons,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All Archery Seasons,6,6.7,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AF049O1M,AF049O1R,AM049O1M,AM049O1R"
501,0,0,0,0,0,1,0,1,All Muzzleloader Seasons,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All Muzzleloader Seasons,1.2,1.3,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AF049O1M,AF049O1R,AM049O1M,AM049O1R"
511,0,0,0,0,0,2,0,18,All manners of take,  601,  370,61%,39.02133657600035,-105.08339590403808,"  384,760","  236,507",511 All manners of take,3.3,5.4,https://webmap.onxmaps.com/hunt/map#9.45/39.0213365760004/-105.083395904038,AE000U1A
511,0,0,0,0,0,2,0,18,All Archery Seasons,  601,  370,61%,39.02133657600035,-105.08339590403808,"  384,760","  236,507",511 All Archery Seasons,3.3,5.4,https://webmap.onxmaps.com/hunt/map#9.45/39.0213365760004/-105.083395904038,AE000U1A
512,NA,NA,NA,NA,NA,NA,NA,NA,NA,   46,    0,0%,38.994988835746184,-104.85912143764496,"   29,242",       27,512 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.9949888357462/-104.859121437645,NA
521,NA,NA,NA,NA,NA,NA,NA,NA,NA,  843,  635,75%,39.03052366129115,-107.44644912379322,"  539,236","  406,373",521 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.0305236612911/-107.446449123793,AE000U1A
551,3,0,0,0,3,5,67,20,All manners of take,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All manners of take,5.6,6.5,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1M,AM551O1R"
551,2,0,0,0,2,2,100,6,All Rifle Seasons,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All Rifle Seasons,2.2,2.6,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1M,AM551O1R"
551,2,0,0,0,2,2,100,6,All Regular Rifle Seasons,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All Regular Rifle Seasons,2.2,2.6,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1M,AM551O1R"
551,0,0,0,0,0,2,0,12,All Archery Seasons,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All Archery Seasons,2.2,2.6,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1M,AM551O1R"
551,1,0,0,0,1,1,100,2,All Muzzleloader Seasons,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All Muzzleloader Seasons,1.1,1.3,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1M,AM551O1R"
561,NA,NA,NA,NA,NA,NA,NA,NA,NA,  209,  190,91%,38.45644345118265,-106.19580722722652,"  133,739","  121,896",561 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.4564434511827/-106.195807227227,NA
581,15,3,0,3,18,36,49,163,All manners of take,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All manners of take,31.7,80.5,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AF057O1A,AF057O1M,AF057O1R,AM057O1A,AM057O1M,AM057O1R"
581,13,3,0,3,16,24,66,118,All Rifle Seasons,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All Rifle Seasons,21.2,53.7,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AF057O1A,AF057O1M,AF057O1R,AM057O1A,AM057O1M,AM057O1R"
581,11,3,0,3,14,22,63,67,All Regular Rifle Seasons,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All Regular Rifle Seasons,19.4,49.2,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AF057O1A,AF057O1M,AF057O1R,AM057O1A,AM057O1M,AM057O1R"
581,2,0,0,0,2,9,19,32,All Archery Seasons,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All Archery Seasons,7.9,20.1,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AF057O1A,AF057O1M,AF057O1R,AM057O1A,AM057O1M,AM057O1R"
581,0,0,0,0,0,3,0,12,All Muzzleloader Seasons,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All Muzzleloader Seasons,2.6,6.7,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AF057O1A,AF057O1M,AF057O1R,AM057O1A,AM057O1M,AM057O1R"
581,2,0,0,0,2,2,100,51,"All Damage, Auction/Raffle & Misc. Hunts","1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068","581 All Damage, Auction/Raffle & Misc. Hunts",1.8,4.5,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AF057O1A,AF057O1M,AF057O1R,AM057O1A,AM057O1M,AM057O1R"
591,12,2,0,2,14,48,30,186,All manners of take,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All manners of take,136,531316113.8,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AF059O1M,AF059O1R,AM059O1M,AM059O1R"
591,7,0,0,0,7,14,50,35,All Rifle Seasons,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All Rifle Seasons,39.7,154967199.9,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AF059O1M,AF059O1R,AM059O1M,AM059O1R"
591,7,0,0,0,7,14,50,35,All Regular Rifle Seasons,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All Regular Rifle Seasons,39.7,154967199.9,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AF059O1M,AF059O1R,AM059O1M,AM059O1R"
591,2,0,0,0,2,29,6,140,All Archery Seasons,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All Archery Seasons,82.2,321003485.4,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AF059O1M,AF059O1R,AM059O1M,AM059O1R"
591,3,2,0,2,5,5,100,11,All Muzzleloader Seasons,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All Muzzleloader Seasons,14.2,55345428.5,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AF059O1M,AF059O1R,AM059O1M,AM059O1R"
681,19,2,0,2,22,36,61,57,All manners of take,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All manners of take,49.9,56.8,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AF082O1A,AF082O1R,AF082P5R,AM068O1A,AM068O1M,AM068O1R,AM082O1A,AM082O1R"
681,14,2,0,2,16,26,62,35,All Rifle Seasons,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All Rifle Seasons,36.1,41,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AF082O1A,AF082O1R,AF082P5R,AM068O1A,AM068O1M,AM068O1R,AM082O1A,AM082O1R"
681,14,2,0,2,16,26,62,35,All Regular Rifle Seasons,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All Regular Rifle Seasons,36.1,41,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AF082O1A,AF082O1R,AF082P5R,AM068O1A,AM068O1M,AM068O1R,AM082O1A,AM082O1R"
681,4,0,0,0,4,8,50,16,All Archery Seasons,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All Archery Seasons,11.1,12.6,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AF082O1A,AF082O1R,AF082P5R,AM068O1A,AM068O1M,AM068O1R,AM082O1A,AM082O1R"
681,2,0,0,0,2,2,100,6,All Muzzleloader Seasons,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All Muzzleloader Seasons,2.8,3.2,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AF082O1A,AF082O1R,AF082P5R,AM068O1A,AM068O1M,AM068O1R,AM082O1A,AM082O1R"
682,NA,NA,NA,NA,NA,NA,NA,NA,NA,  411,   37,9%,37.9753942379813,-106.01969068648071,"  262,859","   23,656",682 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/37.9753942379813/-106.019690686481,"AM068O1A,AM068O1M,AM068O1R"
