Unit,Category,Bulls,Cows,Calves,Total Antlerless Harvest,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
62,Private Land Only Seasons,29,105,4,109,138,364,38,1509,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Private Land Only Seasons,161.6,231.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,First Rifle Seasons (All Harvest - Includes PLOs),96,41,10,51,147,455,32,1689,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 First Rifle Seasons (All Harvest - Includes PLOs),202,289.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Second Rifle Seasons (All Harvest - Includes PLOs),224,57,4,61,284,1567,18,7835,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Second Rifle Seasons (All Harvest - Includes PLOs),695.6,998.4,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Third Rifle Seasons (All Harvest - Includes PLOs),72,56,0,56,127,832,15,3625,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Third Rifle Seasons (All Harvest - Includes PLOs),369.3,530.1,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Fourth Rifle Seasons (All Harvest - Includes PLOs),10,50,0,50,59,229,26,880,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Fourth Rifle Seasons (All Harvest - Includes PLOs),101.6,145.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,All Antlered Rifle Seasons,370,0,0,0,NA,2293,16,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 All Antlered Rifle Seasons,1017.8,1460.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlered First Rifle Seasons (No PLO or Either-sex tags included),74,0,0,0,NA,260,29,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlered First Rifle Seasons (No PLO or Either-sex tags included),115.4,165.7,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),224,0,0,0,NA,1364,16,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),605.4,869,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),72,0,0,0,NA,670,11,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),297.4,426.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,NA,0,0,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,All Archery Seasons,231,101,13,114,345,2365,15,18636,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 All Archery Seasons,1049.8,1506.8,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,All Muzzleloader Seasons,21,18,0,18,40,197,20,1112,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 All Muzzleloader Seasons,87.4,125.5,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlered Muzzleloader,21,0,0,0,21,106,20,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlered Muzzleloader,47.1,67.5,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,First Season Limited Antlered,74,0,0,0,74,260,29,941,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 First Season Limited Antlered,115.4,165.7,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,First Season Limited Antlerless,0,30,10,40,40,123,33,488,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 First Season Limited Antlerless,54.6,78.4,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Second Season Limited Antlerless,0,25,0,25,25,115,22,644,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Second Season Limited Antlerless,51,73.3,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Third Season Limited Antlerless,0,25,0,25,25,83,30,326,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Third Season Limited Antlerless,36.8,52.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Fourth Season Limited Antlerless,0,5,0,5,5,20,22,77,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Fourth Season Limited Antlerless,8.9,12.7,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Fourth Season Limited Either-sex Seasons,2,13,0,13,15,83,19,292,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Fourth Season Limited Either-sex Seasons,36.8,52.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,"All Damage, AFA and Auction/Raffle Hunts",0,20,1,21,21,24,88,42,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509","62 All Damage, AFA and Auction/Raffle Hunts",10.7,15.3,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,All Antlerless Rifle Seasons,NA,NA,NA,156,156,570,27,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 All Antlerless Rifle Seasons,253,363.2,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,30,30,123,24,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),54.6,78.4,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,25,25,115,22,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),51,73.3,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,25,25,83,30,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),36.8,52.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,5,5,20,22,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),8.9,12.7,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
62,Antlerless Muzzleloader,NA,NA,NA,18,18,91,20,NA,"2,253","1,570",70%,38.53642636979747,-108.21759216987664,"1,441,839","1,004,509",62 Antlerless Muzzleloader,40.4,58,https://webmap.onxmaps.com/hunt/map#9.45/38.5364263697975/-108.217592169877,"EE000U1A,EE000U2R,EE062O4R,EE062P1R,EE062P4R,EE062V1A,EF062O1M,EF062O1R,EF062O2R,EF062O3R,EF062O4R,EF062P2R,EF062P3R,EF062P4R,EM062O1M,EM062O1R"
63,All Manners of Take,165,120,7,127,292,1480,20,8786,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 All Manners of Take,2444,4956.2,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,All Rifle Seasons,86,81,0,81,167,869,19,4757,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 All Rifle Seasons,1435,2910.1,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Late Seasons (Including PLOs),0,5,0,5,5,10,50,169,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Late Seasons (Including PLOs),16.5,33.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Private Land Only Seasons,8,37,0,37,44,186,24,1477,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Private Land Only Seasons,307.1,622.9,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,First Rifle Seasons (All Harvest - Includes PLOs),15,4,0,4,19,198,9,890,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 First Rifle Seasons (All Harvest - Includes PLOs),327,663.1,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Second Rifle Seasons (All Harvest - Includes PLOs),39,26,0,26,65,304,21,1501,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Second Rifle Seasons (All Harvest - Includes PLOs),502,1018,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Third Rifle Seasons (All Harvest - Includes PLOs),32,13,0,13,45,182,25,880,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Third Rifle Seasons (All Harvest - Includes PLOs),300.5,609.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Fourth Rifle Seasons (All Harvest - Includes PLOs),0,5,0,5,5,55,10,181,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Fourth Rifle Seasons (All Harvest - Includes PLOs),90.8,184.2,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,All Antlered Rifle Seasons,79,0,0,0,NA,476,17,NA,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 All Antlered Rifle Seasons,786,1594,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Antlered First Rifle Seasons (No PLO or Either-sex tags included),8,0,0,0,NA,95,8,NA,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Antlered First Rifle Seasons (No PLO or Either-sex tags included),156.9,318.1,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),39,0,0,0,NA,228,17,NA,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),376.5,763.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),32,0,0,0,NA,144,22,NA,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),237.8,482.2,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,NA,10,0,NA,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),16.5,33.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,All Archery Seasons,71,37,7,44,114,559,20,3766,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 All Archery Seasons,923.1,1872,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,All Muzzleloader Seasons,8,2,0,2,10,52,19,264,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 All Muzzleloader Seasons,85.9,174.1,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Antlered Muzzleloader,8,0,0,0,8,29,28,NA,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Antlered Muzzleloader,47.9,97.1,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,First Season Limited Antlered,8,0,0,0,8,95,8,445,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 First Season Limited Antlered,156.9,318.1,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Fourth Season Limited Antlered,0,0,0,0,0,10,0,43,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Fourth Season Limited Antlered,16.5,33.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,First Season Limited Antlerless,0,4,0,4,4,68,5,323,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 First Season Limited Antlerless,112.3,227.7,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Second Season Limited Antlerless,0,26,0,26,26,76,34,413,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Second Season Limited Antlerless,125.5,254.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Third Season Limited Antlerless,0,13,0,13,13,39,34,214,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Third Season Limited Antlerless,64.4,130.6,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Fourth Season Limited Antlerless,0,2,0,2,2,25,8,87,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Fourth Season Limited Antlerless,41.3,83.7,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Early PLO Seasons,0,28,0,28,28,120,24,1136,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Early PLO Seasons,198.2,401.9,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,Late PLO Seasons,0,5,0,5,5,10,50,169,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 Late PLO Seasons,16.5,33.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
63,All Antlerless Rifle Seasons,NA,NA,NA,78,78,337,23,NA,  606,  299,49%,38.62453940161764,-107.61512352326248,"  387,568","  191,115",63 All Antlerless Rifle Seasons,556.5,1128.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6245394016176/-107.615123523262,"EE000U1A,EE000U2R,EE053P1R,EE053P4R,EE063V1A,EF053P5R,EF063O1M,EF063O1R,EF063O2R,EF063O3R,EF063O4R,EF063P5R,EM063O1M,EM063O1R,EM063O4R"
